,N,var,Ut01,NBC_Acc,ACRA_Acc,NB_Acc,NBC_AvgUt,ACRA_AvgUt,NB_AvgUt,NBC_FPR,ACRA_FPR,NB_FPR,NBC_FNR,ACRA_FNR,NB_FNR
196,4.0,90.0,0.0,0.8992180712423979,0.9087749782797567,0.6220677671589921,0.8992180712423979,0.9087749782797567,0.6220677671589921,0.0635593220338983,0.04943502824858757,0.0635593220338983,0.16027088036117382,0.1580135440180587,0.8803611738148984
197,4.0,90.0,-1.0,0.8992180712423979,0.9087749782797567,0.6220677671589921,0.7984361424847958,0.8175499565595135,0.24413553431798435,0.0635593220338983,0.04943502824858757,0.0635593220338983,0.16027088036117382,0.1580135440180587,0.8803611738148984
198,4.0,90.0,-5.0,0.8992180712423979,0.9105125977410947,0.6246741963509991,0.680278019113814,0.7445699391833188,0.13119026933101652,0.0480225988700565,0.031073446327683617,0.0480225988700565,0.18510158013544017,0.18284424379232506,0.8984198645598194
199,4.0,90.0,-10.0,0.8983492615117289,0.9131190269331017,0.6203301476976543,0.5464813205907906,0.6933101650738488,-0.009556907037358819,0.04519774011299435,0.02401129943502825,0.04519774011299435,0.19187358916478556,0.1873589164785553,0.9142212189616253
200,5.0,1.0,0.0,0.889661164205039,0.8774978279756733,0.8392701998262381,0.889661164205039,0.8774978279756733,0.8392701998262381,0.06294706723891273,0.058655221745350504,0.06294706723891273,0.1836283185840708,0.22123893805309736,0.31194690265486724
201,5.0,1.0,-1.0,0.889661164205039,0.8774978279756733,0.8392701998262381,0.7793223284100782,0.7549956559513467,0.6785403996524761,0.06294706723891273,0.058655221745350504,0.06294706723891273,0.1836283185840708,0.22123893805309736,0.31194690265486724
202,5.0,1.0,-5.0,0.8861859252823632,0.8757602085143353,0.8357949609035621,0.6472632493483927,0.6437880104257168,0.5464813205907906,0.05150214592274678,0.044349070100143065,0.05150214592274678,0.21017699115044247,0.24778761061946902,0.33849557522123896
203,5.0,1.0,-10.0,0.8818418766290183,0.8731537793223284,0.8253692441355344,0.5212858384013901,0.5195482189400521,0.40834057341442226,0.044349070100143065,0.04148783977110158,0.044349070100143065,0.2323008849557522,0.2588495575221239,0.37610619469026546
204,5.0,10.0,0.0,0.889661164205039,0.8809730668983493,0.8392701998262381,0.889661164205039,0.8809730668983493,0.8392701998262381,0.06294706723891273,0.05293276108726753,0.06294706723891273,0.1836283185840708,0.22123893805309736,0.31194690265486724
205,5.0,10.0,-1.0,0.889661164205039,0.8809730668983493,0.8392701998262381,0.7793223284100782,0.7619461337966985,0.6785403996524761,0.06294706723891273,0.05293276108726753,0.06294706723891273,0.1836283185840708,0.22123893805309736,0.31194690265486724
206,5.0,10.0,-5.0,0.8861859252823632,0.8757602085143353,0.8357949609035621,0.6472632493483927,0.6472632493483927,0.5464813205907906,0.05150214592274678,0.04291845493562232,0.05150214592274678,0.21017699115044247,0.25,0.33849557522123896
207,5.0,10.0,-10.0,0.8818418766290183,0.8740225890529973,0.8253692441355344,0.5212858384013901,0.529105125977411,0.40834057341442226,0.044349070100143065,0.04005722460658083,0.044349070100143065,0.2323008849557522,0.2588495575221239,0.37610619469026546
208,5.0,20.0,0.0,0.889661164205039,0.8766290182450044,0.8392701998262381,0.889661164205039,0.8766290182450044,0.8392701998262381,0.06294706723891273,0.05722460658082976,0.06294706723891273,0.1836283185840708,0.22566371681415928,0.31194690265486724
209,5.0,20.0,-1.0,0.889661164205039,0.8766290182450044,0.8392701998262381,0.7793223284100782,0.7532580364900087,0.6785403996524761,0.06294706723891273,0.05722460658082976,0.06294706723891273,0.1836283185840708,0.22566371681415928,0.31194690265486724
210,5.0,20.0,-5.0,0.8861859252823632,0.8731537793223284,0.8357949609035621,0.6472632493483927,0.631624674196351,0.5464813205907906,0.05150214592274678,0.04721030042918455,0.05150214592274678,0.21017699115044247,0.25,0.33849557522123896
211,5.0,20.0,-10.0,0.8818418766290183,0.8740225890529973,0.8253692441355344,0.5212858384013901,0.529105125977411,0.40834057341442226,0.044349070100143065,0.04005722460658083,0.044349070100143065,0.2323008849557522,0.2588495575221239,0.37610619469026546
212,5.0,30.0,0.0,0.889661164205039,0.8774978279756733,0.8392701998262381,0.889661164205039,0.8774978279756733,0.8392701998262381,0.06294706723891273,0.058655221745350504,0.06294706723891273,0.1836283185840708,0.22123893805309736,0.31194690265486724
213,5.0,30.0,-1.0,0.889661164205039,0.8774978279756733,0.8392701998262381,0.7793223284100782,0.7549956559513467,0.6785403996524761,0.06294706723891273,0.058655221745350504,0.06294706723891273,0.1836283185840708,0.22123893805309736,0.31194690265486724
214,5.0,30.0,-5.0,0.8861859252823632,0.8740225890529973,0.8357949609035621,0.6472632493483927,0.6333622936576889,0.5464813205907906,0.05150214592274678,0.04721030042918455,0.05150214592274678,0.21017699115044247,0.24778761061946902,0.33849557522123896
215,5.0,30.0,-10.0,0.8818418766290183,0.8731537793223284,0.8253692441355344,0.5212858384013901,0.5195482189400521,0.40834057341442226,0.044349070100143065,0.04148783977110158,0.044349070100143065,0.2323008849557522,0.2588495575221239,0.37610619469026546
216,5.0,40.0,0.0,0.889661164205039,0.8774978279756733,0.8392701998262381,0.889661164205039,0.8774978279756733,0.8392701998262381,0.06294706723891273,0.058655221745350504,0.06294706723891273,0.1836283185840708,0.22123893805309736,0.31194690265486724
217,5.0,40.0,-1.0,0.889661164205039,0.8774978279756733,0.8392701998262381,0.7793223284100782,0.7549956559513467,0.6785403996524761,0.06294706723891273,0.058655221745350504,0.06294706723891273,0.1836283185840708,0.22123893805309736,0.31194690265486724
218,5.0,40.0,-5.0,0.8861859252823632,0.8757602085143353,0.8357949609035621,0.6472632493483927,0.6403127715030409,0.5464813205907906,0.05150214592274678,0.045779685264663805,0.05150214592274678,0.21017699115044247,0.24557522123893805,0.33849557522123896
219,5.0,40.0,-10.0,0.8818418766290183,0.8714161598609904,0.8253692441355344,0.5212858384013901,0.5082536924413553,0.40834057341442226,0.044349070100143065,0.04291845493562232,0.044349070100143065,0.2323008849557522,0.2610619469026549,0.37610619469026546
220,5.0,50.0,0.0,0.889661164205039,0.8783666377063423,0.8392701998262381,0.889661164205039,0.8783666377063423,0.8392701998262381,0.06294706723891273,0.058655221745350504,0.06294706723891273,0.1836283185840708,0.21902654867256638,0.31194690265486724
221,5.0,50.0,-1.0,0.889661164205039,0.8783666377063423,0.8392701998262381,0.7793223284100782,0.7567332754126846,0.6785403996524761,0.06294706723891273,0.058655221745350504,0.06294706723891273,0.1836283185840708,0.21902654867256638,0.31194690265486724
222,5.0,50.0,-5.0,0.8861859252823632,0.8705473501303215,0.8357949609035621,0.6472632493483927,0.6194613379669852,0.5464813205907906,0.05150214592274678,0.05007153075822604,0.05150214592274678,0.21017699115044247,0.252212389380531,0.33849557522123896
223,5.0,50.0,-10.0,0.8818418766290183,0.8731537793223284,0.8253692441355344,0.5212858384013901,0.5195482189400521,0.40834057341442226,0.044349070100143065,0.04148783977110158,0.044349070100143065,0.2323008849557522,0.2588495575221239,0.37610619469026546
224,5.0,60.0,0.0,0.889661164205039,0.8731537793223284,0.8392701998262381,0.889661164205039,0.8731537793223284,0.8392701998262381,0.06294706723891273,0.06580829756795423,0.06294706723891273,0.1836283185840708,0.22123893805309736,0.31194690265486724
225,5.0,60.0,-1.0,0.889661164205039,0.8731537793223284,0.8392701998262381,0.7793223284100782,0.7463075586446568,0.6785403996524761,0.06294706723891273,0.06580829756795423,0.06294706723891273,0.1836283185840708,0.22123893805309736,0.31194690265486724
226,5.0,60.0,-5.0,0.8861859252823632,0.8714161598609904,0.8357949609035621,0.6472632493483927,0.6246741963509991,0.5464813205907906,0.05150214592274678,0.04864091559370529,0.05150214592274678,0.21017699115044247,0.252212389380531,0.33849557522123896
227,5.0,60.0,-10.0,0.8818418766290183,0.8714161598609904,0.8253692441355344,0.5212858384013901,0.5160729800173762,0.40834057341442226,0.044349070100143065,0.04148783977110158,0.044349070100143065,0.2323008849557522,0.26327433628318586,0.37610619469026546
228,5.0,70.0,0.0,0.889661164205039,0.8757602085143353,0.8392701998262381,0.889661164205039,0.8757602085143353,0.8392701998262381,0.06294706723891273,0.06294706723891273,0.06294706723891273,0.1836283185840708,0.21902654867256638,0.31194690265486724
229,5.0,70.0,-1.0,0.889661164205039,0.8757602085143353,0.8392701998262381,0.7793223284100782,0.7515204170286707,0.6785403996524761,0.06294706723891273,0.06294706723891273,0.06294706723891273,0.1836283185840708,0.21902654867256638,0.31194690265486724
230,5.0,70.0,-5.0,0.8861859252823632,0.8714161598609904,0.8357949609035621,0.6472632493483927,0.6211989574283232,0.5464813205907906,0.05150214592274678,0.05007153075822604,0.05150214592274678,0.21017699115044247,0.25,0.33849557522123896
231,5.0,70.0,-10.0,0.8818418766290183,0.8731537793223284,0.8253692441355344,0.5212858384013901,0.5195482189400521,0.40834057341442226,0.044349070100143065,0.04148783977110158,0.044349070100143065,0.2323008849557522,0.2588495575221239,0.37610619469026546
232,5.0,80.0,0.0,0.889661164205039,0.8766290182450044,0.8392701998262381,0.889661164205039,0.8766290182450044,0.8392701998262381,0.06294706723891273,0.060085836909871244,0.06294706723891273,0.1836283185840708,0.22123893805309736,0.31194690265486724
233,5.0,80.0,-1.0,0.889661164205039,0.8766290182450044,0.8392701998262381,0.7793223284100782,0.7532580364900087,0.6785403996524761,0.06294706723891273,0.060085836909871244,0.06294706723891273,0.1836283185840708,0.22123893805309736,0.31194690265486724
234,5.0,80.0,-5.0,0.8861859252823632,0.8705473501303215,0.8357949609035621,0.6472632493483927,0.6194613379669852,0.5464813205907906,0.05150214592274678,0.05007153075822604,0.05150214592274678,0.21017699115044247,0.252212389380531,0.33849557522123896
235,5.0,80.0,-10.0,0.8818418766290183,0.8714161598609904,0.8253692441355344,0.5212858384013901,0.5082536924413553,0.40834057341442226,0.044349070100143065,0.04291845493562232,0.044349070100143065,0.2323008849557522,0.2610619469026549,0.37610619469026546
236,5.0,90.0,0.0,0.889661164205039,0.8722849695916595,0.8392701998262381,0.889661164205039,0.8722849695916595,0.8392701998262381,0.06294706723891273,0.06723891273247497,0.06294706723891273,0.1836283185840708,0.22123893805309736,0.31194690265486724
237,5.0,90.0,-1.0,0.889661164205039,0.8722849695916595,0.8392701998262381,0.7793223284100782,0.7445699391833188,0.6785403996524761,0.06294706723891273,0.06723891273247497,0.06294706723891273,0.1836283185840708,0.22123893805309736,0.31194690265486724
238,5.0,90.0,-5.0,0.8861859252823632,0.8714161598609904,0.8357949609035621,0.6472632493483927,0.6281494352736751,0.5464813205907906,0.05150214592274678,0.04721030042918455,0.05150214592274678,0.21017699115044247,0.25442477876106195,0.33849557522123896
239,5.0,90.0,-10.0,0.8818418766290183,0.8714161598609904,0.8253692441355344,0.5212858384013901,0.5082536924413553,0.40834057341442226,0.044349070100143065,0.04291845493562232,0.044349070100143065,0.2323008849557522,0.2610619469026549,0.37610619469026546
240,6.0,1.0,0.0,0.8905299739357081,0.9079061685490878,0.6177237185056472,0.8905299739357081,0.9079061685490878,0.6177237185056472,0.07163323782234957,0.04297994269340974,0.07163323782234957,0.16777041942604856,0.16777041942604856,0.8609271523178808
241,6.0,1.0,-1.0,0.8905299739357081,0.9079061685490878,0.6177237185056472,0.7810599478714162,0.8158123370981755,0.23544743701129453,0.07163323782234957,0.04297994269340974,0.07163323782234957,0.16777041942604856,0.16777041942604856,0.8609271523178808
242,6.0,1.0,-5.0,0.8879235447437012,0.9061685490877498,0.6264118158123371,0.6472632493483927,0.739357080799305,0.12423979148566464,0.05300859598853868,0.03008595988538682,0.05300859598853868,0.20309050772626933,0.19205298013245034,0.8675496688741722
243,6.0,1.0,-10.0,0.8905299739357081,0.9052997393570807,0.629887054735013,0.5464813205907906,0.6776715899218071,0.02519548218940052,0.04297994269340974,0.024355300859598854,0.04297994269340974,0.2119205298013245,0.20309050772626933,0.8741721854304636
244,6.0,10.0,0.0,0.8905299739357081,0.9061685490877498,0.6177237185056472,0.8905299739357081,0.9061685490877498,0.6177237185056472,0.07163323782234957,0.045845272206303724,0.07163323782234957,0.16777041942604856,0.16777041942604856,0.8609271523178808
245,6.0,10.0,-1.0,0.8905299739357081,0.9061685490877498,0.6177237185056472,0.7810599478714162,0.8123370981754996,0.23544743701129453,0.07163323782234957,0.045845272206303724,0.07163323782234957,0.16777041942604856,0.16777041942604856,0.8609271523178808
246,6.0,10.0,-5.0,0.8879235447437012,0.9070373588184187,0.6264118158123371,0.6472632493483927,0.7445699391833188,0.12423979148566464,0.05300859598853868,0.02865329512893983,0.05300859598853868,0.20309050772626933,0.19205298013245034,0.8675496688741722
247,6.0,10.0,-10.0,0.8905299739357081,0.9061685490877498,0.629887054735013,0.5464813205907906,0.687228496959166,0.02519548218940052,0.04297994269340974,0.022922636103151862,0.04297994269340974,0.2119205298013245,0.20309050772626933,0.8741721854304636
248,6.0,20.0,0.0,0.8905299739357081,0.9052997393570807,0.6177237185056472,0.8905299739357081,0.9052997393570807,0.6177237185056472,0.07163323782234957,0.04727793696275072,0.07163323782234957,0.16777041942604856,0.16777041942604856,0.8609271523178808
249,6.0,20.0,-1.0,0.8905299739357081,0.9052997393570807,0.6177237185056472,0.7810599478714162,0.8105994787141616,0.23544743701129453,0.07163323782234957,0.04727793696275072,0.07163323782234957,0.16777041942604856,0.16777041942604856,0.8609271523178808
250,6.0,20.0,-5.0,0.8879235447437012,0.9061685490877498,0.6264118158123371,0.6472632493483927,0.735881841876629,0.12423979148566464,0.05300859598853868,0.03151862464183381,0.05300859598853868,0.20309050772626933,0.18984547461368653,0.8675496688741722
251,6.0,20.0,-10.0,0.8905299739357081,0.9035621198957429,0.629887054735013,0.5464813205907906,0.6585577758470895,0.02519548218940052,0.04297994269340974,0.027220630372492838,0.04297994269340974,0.2119205298013245,0.20309050772626933,0.8741721854304636
252,6.0,30.0,0.0,0.8905299739357081,0.9061685490877498,0.6177237185056472,0.8905299739357081,0.9061685490877498,0.6177237185056472,0.07163323782234957,0.044412607449856735,0.07163323782234957,0.16777041942604856,0.16997792494481237,0.8609271523178808
253,6.0,30.0,-1.0,0.8905299739357081,0.9061685490877498,0.6177237185056472,0.7810599478714162,0.8123370981754996,0.23544743701129453,0.07163323782234957,0.044412607449856735,0.07163323782234957,0.16777041942604856,0.16997792494481237,0.8609271523178808
254,6.0,30.0,-5.0,0.8879235447437012,0.9087749782797567,0.6264118158123371,0.6472632493483927,0.7480451781059948,0.12423979148566464,0.05300859598853868,0.02865329512893983,0.05300859598853868,0.20309050772626933,0.18763796909492272,0.8675496688741722
255,6.0,30.0,-10.0,0.8905299739357081,0.9052997393570807,0.629887054735013,0.5464813205907906,0.6776715899218071,0.02519548218940052,0.04297994269340974,0.024355300859598854,0.04297994269340974,0.2119205298013245,0.20309050772626933,0.8741721854304636
256,6.0,40.0,0.0,0.8905299739357081,0.9044309296264118,0.6177237185056472,0.8905299739357081,0.9044309296264118,0.6177237185056472,0.07163323782234957,0.04871060171919771,0.07163323782234957,0.16777041942604856,0.16777041942604856,0.8609271523178808
257,6.0,40.0,-1.0,0.8905299739357081,0.9044309296264118,0.6177237185056472,0.7810599478714162,0.8088618592528236,0.23544743701129453,0.07163323782234957,0.04871060171919771,0.07163323782234957,0.16777041942604856,0.16777041942604856,0.8609271523178808
258,6.0,40.0,-5.0,0.8879235447437012,0.9061685490877498,0.6264118158123371,0.6472632493483927,0.7428323197219809,0.12423979148566464,0.05300859598853868,0.02865329512893983,0.05300859598853868,0.20309050772626933,0.19426048565121412,0.8675496688741722
259,6.0,40.0,-10.0,0.8905299739357081,0.9052997393570807,0.629887054735013,0.5464813205907906,0.6776715899218071,0.02519548218940052,0.04297994269340974,0.024355300859598854,0.04297994269340974,0.2119205298013245,0.20309050772626933,0.8741721854304636
260,6.0,50.0,0.0,0.8905299739357081,0.9009556907037359,0.6177237185056472,0.8905299739357081,0.9009556907037359,0.6177237185056472,0.07163323782234957,0.054441260744985676,0.07163323782234957,0.16777041942604856,0.16777041942604856,0.8609271523178808
261,6.0,50.0,-1.0,0.8905299739357081,0.9009556907037359,0.6177237185056472,0.7810599478714162,0.8019113814074718,0.23544743701129453,0.07163323782234957,0.054441260744985676,0.07163323782234957,0.16777041942604856,0.16777041942604856,0.8609271523178808
262,6.0,50.0,-5.0,0.8879235447437012,0.9061685490877498,0.6264118158123371,0.6472632493483927,0.7428323197219809,0.12423979148566464,0.05300859598853868,0.02865329512893983,0.05300859598853868,0.20309050772626933,0.19426048565121412,0.8675496688741722
263,6.0,50.0,-10.0,0.8905299739357081,0.9044309296264118,0.629887054735013,0.5464813205907906,0.6681146828844483,0.02519548218940052,0.04297994269340974,0.025787965616045846,0.04297994269340974,0.2119205298013245,0.20309050772626933,0.8741721854304636
264,6.0,60.0,0.0,0.8905299739357081,0.8983492615117289,0.6177237185056472,0.8905299739357081,0.8983492615117289,0.6177237185056472,0.07163323782234957,0.05730659025787966,0.07163323782234957,0.16777041942604856,0.16997792494481237,0.8609271523178808
265,6.0,60.0,-1.0,0.8905299739357081,0.8983492615117289,0.6177237185056472,0.7810599478714162,0.7966985230234579,0.23544743701129453,0.07163323782234957,0.05730659025787966,0.07163323782234957,0.16777041942604856,0.16997792494481237,0.8609271523178808
266,6.0,60.0,-5.0,0.8879235447437012,0.9052997393570807,0.6264118158123371,0.6472632493483927,0.737619461337967,0.12423979148566464,0.05300859598853868,0.03008595988538682,0.05300859598853868,0.20309050772626933,0.19426048565121412,0.8675496688741722
267,6.0,60.0,-10.0,0.8905299739357081,0.9044309296264118,0.629887054735013,0.5464813205907906,0.6681146828844483,0.02519548218940052,0.04297994269340974,0.025787965616045846,0.04297994269340974,0.2119205298013245,0.20309050772626933,0.8741721854304636
268,6.0,70.0,0.0,0.8905299739357081,0.9009556907037359,0.6177237185056472,0.8905299739357081,0.9009556907037359,0.6177237185056472,0.07163323782234957,0.055873925501432664,0.07163323782234957,0.16777041942604856,0.16556291390728478,0.8609271523178808
269,6.0,70.0,-1.0,0.8905299739357081,0.9009556907037359,0.6177237185056472,0.7810599478714162,0.8019113814074718,0.23544743701129453,0.07163323782234957,0.055873925501432664,0.07163323782234957,0.16777041942604856,0.16556291390728478,0.8609271523178808
270,6.0,70.0,-5.0,0.8879235447437012,0.9026933101650738,0.6264118158123371,0.6472632493483927,0.7254561251086012,0.12423979148566464,0.05300859598853868,0.0329512893982808,0.05300859598853868,0.20309050772626933,0.19646799116997793,0.8675496688741722
271,6.0,70.0,-10.0,0.8905299739357081,0.9018245004344049,0.629887054735013,0.5464813205907906,0.6394439617723718,0.02519548218940052,0.04297994269340974,0.03008595988538682,0.04297994269340974,0.2119205298013245,0.20309050772626933,0.8741721854304636
272,6.0,80.0,0.0,0.8905299739357081,0.9000868809730669,0.6177237185056472,0.8905299739357081,0.9000868809730669,0.6177237185056472,0.07163323782234957,0.055873925501432664,0.07163323782234957,0.16777041942604856,0.16777041942604856,0.8609271523178808
273,6.0,80.0,-1.0,0.8905299739357081,0.9000868809730669,0.6177237185056472,0.7810599478714162,0.8001737619461338,0.23544743701129453,0.07163323782234957,0.055873925501432664,0.07163323782234957,0.16777041942604856,0.16777041942604856,0.8609271523178808
274,6.0,80.0,-5.0,0.8879235447437012,0.9052997393570807,0.6264118158123371,0.6472632493483927,0.7341442224152911,0.12423979148566464,0.05300859598853868,0.03151862464183381,0.05300859598853868,0.20309050772626933,0.19205298013245034,0.8675496688741722
275,6.0,80.0,-10.0,0.8905299739357081,0.9018245004344049,0.629887054735013,0.5464813205907906,0.6472632493483927,0.02519548218940052,0.04297994269340974,0.02865329512893983,0.04297994269340974,0.2119205298013245,0.2052980132450331,0.8741721854304636
276,6.0,90.0,0.0,0.8905299739357081,0.9018245004344049,0.6177237185056472,0.8905299739357081,0.9018245004344049,0.6177237185056472,0.07163323782234957,0.05300859598853868,0.07163323782234957,0.16777041942604856,0.16777041942604856,0.8609271523178808
277,6.0,90.0,-1.0,0.8905299739357081,0.9018245004344049,0.6177237185056472,0.7810599478714162,0.8036490008688097,0.23544743701129453,0.07163323782234957,0.05300859598853868,0.07163323782234957,0.16777041942604856,0.16777041942604856,0.8609271523178808
278,6.0,90.0,-5.0,0.8879235447437012,0.9052997393570807,0.6264118158123371,0.6472632493483927,0.737619461337967,0.12423979148566464,0.05300859598853868,0.03008595988538682,0.05300859598853868,0.20309050772626933,0.19426048565121412,0.8675496688741722
279,6.0,90.0,-10.0,0.8905299739357081,0.9044309296264118,0.629887054735013,0.5464813205907906,0.6681146828844483,0.02519548218940052,0.04297994269340974,0.025787965616045846,0.04297994269340974,0.2119205298013245,0.20309050772626933,0.8741721854304636
280,7.0,1.0,0.0,0.894874022589053,0.9044309296264118,0.6246741963509991,0.894874022589053,0.9044309296264118,0.6246741963509991,0.05649717514124294,0.04096045197740113,0.05649717514124294,0.18284424379232506,0.18284424379232506,0.8848758465011287
281,7.0,1.0,-1.0,0.894874022589053,0.9044309296264118,0.6246741963509991,0.789748045178106,0.8088618592528236,0.24934839270199827,0.05649717514124294,0.04096045197740113,0.05649717514124294,0.18284424379232506,0.18284424379232506,0.8848758465011287
282,7.0,1.0,-5.0,0.896611642050391,0.9079061685490878,0.6272806255430061,0.6959165942658557,0.7567332754126846,0.157254561251086,0.03954802259887006,0.02401129943502825,0.03954802259887006,0.2054176072234763,0.20090293453724606,0.9051918735891648
283,7.0,1.0,-10.0,0.8922675933970461,0.9079061685490878,0.629018245004344,0.5968722849695917,0.7298001737619462,0.07037358818418767,0.03389830508474576,0.015536723163841809,0.03389830508474576,0.22573363431151242,0.2144469525959368,0.909706546275395
284,7.0,10.0,0.0,0.894874022589053,0.9035621198957429,0.6246741963509991,0.894874022589053,0.9035621198957429,0.6246741963509991,0.05649717514124294,0.04096045197740113,0.05649717514124294,0.18284424379232506,0.18510158013544017,0.8848758465011287
285,7.0,10.0,-1.0,0.894874022589053,0.9035621198957429,0.6246741963509991,0.789748045178106,0.8071242397914856,0.24934839270199827,0.05649717514124294,0.04096045197740113,0.05649717514124294,0.18284424379232506,0.18510158013544017,0.8848758465011287
286,7.0,10.0,-5.0,0.896611642050391,0.9061685490877498,0.6272806255430061,0.6959165942658557,0.7463075586446568,0.157254561251086,0.03954802259887006,0.026836158192090395,0.03954802259887006,0.2054176072234763,0.20090293453724606,0.9051918735891648
287,7.0,10.0,-10.0,0.8922675933970461,0.9079061685490878,0.629018245004344,0.5968722849695917,0.7298001737619462,0.07037358818418767,0.03389830508474576,0.015536723163841809,0.03389830508474576,0.22573363431151242,0.2144469525959368,0.909706546275395
288,7.0,20.0,0.0,0.894874022589053,0.9018245004344049,0.6246741963509991,0.894874022589053,0.9018245004344049,0.6246741963509991,0.05649717514124294,0.0423728813559322,0.05649717514124294,0.18284424379232506,0.1873589164785553,0.8848758465011287
289,7.0,20.0,-1.0,0.894874022589053,0.9018245004344049,0.6246741963509991,0.789748045178106,0.8036490008688097,0.24934839270199827,0.05649717514124294,0.0423728813559322,0.05649717514124294,0.18284424379232506,0.1873589164785553,0.8848758465011287
290,7.0,20.0,-5.0,0.896611642050391,0.9105125977410947,0.6272806255430061,0.6959165942658557,0.7654213727193745,0.157254561251086,0.03954802259887006,0.022598870056497175,0.03954802259887006,0.2054176072234763,0.1963882618510158,0.9051918735891648
291,7.0,20.0,-10.0,0.8922675933970461,0.9087749782797567,0.629018245004344,0.5968722849695917,0.739357080799305,0.07037358818418767,0.03389830508474576,0.014124293785310734,0.03389830508474576,0.22573363431151242,0.2144469525959368,0.909706546275395
292,7.0,30.0,0.0,0.894874022589053,0.9009556907037359,0.6246741963509991,0.894874022589053,0.9009556907037359,0.6246741963509991,0.05649717514124294,0.04519774011299435,0.05649717514124294,0.18284424379232506,0.18510158013544017,0.8848758465011287
293,7.0,30.0,-1.0,0.894874022589053,0.9009556907037359,0.6246741963509991,0.789748045178106,0.8019113814074718,0.24934839270199827,0.05649717514124294,0.04519774011299435,0.05649717514124294,0.18284424379232506,0.18510158013544017,0.8848758465011287
